date,open,high,low,close,volume
2021-09-08,9571.4,9594.95,9522.79,9578.9,0
2021-09-09,9572.04,9617.7,9567.9,9613.1,0
2021-09-13,9622.9,9648.04,9582.0,9642.1,0
2021-09-14,9692.75,9707.4,9669.65,9692.29,0
2021-09-15,9716.45,9773.79,9707.79,9768.79,0
2021-09-16,9794.25,9814.15,9757.29,9808.95,0
2021-09-17,9855.25,9861.25,9698.79,9742.1,0
2021-09-20,9667.29,9755.7,9577.35,9591.4,0
2021-09-21,9605.1,9656.4,9501.45,9648.9,0
2021-09-22,9681.35,9737.95,9669.65,9713.9,0
2021-09-23,9786.15,9847.29,9781.5,9839.35,0
2021-09-24,9890.65,9906.65,9797.9,9821.9,0
2021-09-27,9873.7,9877.65,9791.25,9822.54,0
2021-09-28,9856.25,9859.4,9688.2,9764.54,0
2021-09-29,9720.35,9809.25,9692.6,9779.4,0
2021-09-30,9804.95,9829.95,9767.79,9786.7,0
2021-10-01,9754.85,9787.54,9722.65,9778.04,0
2021-10-04,9836.4,9904.45,9828.9,9899.9,0
2021-10-05,9902.1,9965.0,9888.54,9959.2,0
2021-10-06,9998.85,10011.85,9853.29,9867.95,0
2021-10-07,9959.0,10007.79,9953.4,9985.0,0
2021-10-08,10044.25,10056.75,10003.25,10040.6,0
2021-10-11,10066.7,10137.79,10051.7,10098.15,0
2021-10-12,10108.0,10144.95,10069.65,10139.2,0
2021-10-13,10198.54,10244.29,10184.79,10226.5,0
2021-10-14,10298.79,10325.29,10275.4,10305.0,0
2021-10-18,10408.75,10430.45,10378.2,10387.7,0
2021-10-19,10468.79,10475.45,10231.04,10262.35,0
2021-10-20,10265.2,10268.1,10049.4,10107.45,0
2021-10-21,10167.85,10174.35,9977.9,10050.4,0
2021-10-22,10091.79,10128.7,9927.15,9979.5,0
2021-10-25,10038.4,10042.7,9783.95,9889.79,0
2021-10-26,9909.9,10050.7,9908.04,10032.9,0
2021-10-27,10074.25,10097.29,10024.5,10039.15,0
2021-10-28,10042.7,10042.7,9835.7,9859.5,0
2021-10-29,9834.0,9906.15,9692.5,9807.45,0
2021-11-01,9864.65,9950.5,9828.9,9943.29,0
2021-11-02,9977.0,10004.15,9961.79,9986.85,0
2021-11-03,10023.6,10038.65,9920.4,9962.75,0
2021-11-04,10032.79,10049.29,10026.1,10043.6,0
2021-11-08,10102.5,10146.4,9999.75,10137.1,0
2021-11-09,10157.79,10192.79,10140.75,10170.79,0
2021-11-10,10147.79,10187.29,10123.04,10155.1,0
2021-11-11,10149.75,10156.65,10052.85,10088.25,0
2021-11-12,10147.4,10179.04,10086.15,10172.5,0
2021-11-15,10208.6,10222.75,10152.65,10178.79,0
2021-11-16,10197.35,10217.4,10134.04,10153.85,0
2021-11-17,10139.65,10184.04,10103.6,10115.95,0
2021-11-18,10129.85,10154.54,9958.04,9995.5,0
2021-11-22,10017.95,10022.0,9670.1,9760.85,0
2021-11-23,9702.54,9890.2,9659.9,9877.45,0
2021-11-24,9925.04,9956.04,9827.15,9857.75,0
2021-11-25,9871.1,9935.75,9821.25,9925.79,0
2021-11-26,9827.2,9853.4,9619.79,9635.54,0
2021-11-29,9590.29,9610.75,9365.7,9547.1,0
2021-11-30,9557.54,9739.45,9557.15,9594.85,0
2021-12-01,9659.1,9704.15,9603.0,9669.6,0
2021-12-02,9690.7,9799.04,9671.0,9787.75,0
2021-12-03,9813.6,9853.15,9740.9,9747.95,0
2021-12-06,9767.35,9771.65,9590.6,9604.04,0
2021-12-07,9682.1,9757.85,9649.85,9736.85,0
2021-12-08,9810.75,9896.45,9808.79,9889.35,0
2021-12-09,9931.45,9950.79,9875.1,9939.6,0
2021-12-10,9935.25,9988.85,9921.95,9981.0,0
2021-12-13,10052.9,10069.95,9933.45,9943.4,0
2021-12-14,9911.15,9952.4,9872.35,9937.04,0
2021-12-15,9949.4,9971.25,9871.29,9883.79,0
2021-12-16,9959.2,9969.85,9820.4,9846.45,0
2021-12-17,9857.25,9863.7,9646.54,9657.95,0
2021-12-20,9551.75,9558.65,9269.35,9380.4,0
2021-12-21,9455.25,9569.4,9441.95,9490.79,0
2021-12-22,9544.85,9629.35,9540.65,9620.04,0
2021-12-23,9685.75,9713.04,9669.04,9695.29,0
2021-12-24,9737.04,9739.79,9598.4,9631.2,0
2021-12-27,9605.45,9681.15,9529.1,9670.0,0
2021-12-28,9729.45,9784.6,9728.75,9775.85,0
2021-12-29,9783.75,9825.9,9764.95,9791.15,0
2021-12-30,9790.79,9815.6,9766.7,9783.15,0
2021-12-31,9811.95,9903.79,9811.79,9891.1,0
2022-01-03,9919.85,10032.0,9918.95,10022.5,0
2022-01-04,10066.04,10093.7,9999.4,10085.45,0
2022-01-05,10091.85,10129.29,10044.04,10120.04,0
2022-01-06,10046.5,10087.95,9997.1,10076.25,0
2022-01-07,10107.4,10161.79,10054.1,10115.25,0
2022-01-10,10171.45,10223.25,10157.1,10217.1,0
2022-01-11,10225.65,10267.9,10196.95,10236.54,0
2022-01-12,10300.15,10332.45,10284.95,10326.2,0
2022-01-13,10355.75,10374.25,10302.29,10368.9,0
2022-01-14,10341.85,10402.15,10309.04,10387.15,0
2022-01-17,10399.54,10437.0,10384.6,10423.4,0
2022-01-18,10455.15,10464.95,10243.45,10261.85,0
2022-01-19,10259.75,10268.04,10153.54,10221.6,0
2022-01-20,10218.15,10247.54,10122.85,10168.0,0
2022-01-21,10104.15,10134.45,9947.95,10019.5,0
2022-01-24,10004.15,10007.9,9579.25,9669.29,0
2022-01-25,9576.15,9763.04,9447.15,9753.79,0
2022-01-27,9659.25,9697.45,9547.1,9663.5,0
2022-01-28,9730.9,9862.4,9697.75,9711.5,0
2022-01-31,9825.15,9864.95,9792.6,9837.04,0
2022-02-01,9933.29,9962.79,9788.75,9950.2,0
2022-02-02,10017.7,10083.25,10012.65,10076.25,0
2022-02-03,10083.5,10086.7,9975.2,9994.4,0
2022-02-04,10009.45,10029.4,9933.65,9949.45,0
2022-02-07,9951.4,9985.4,9780.5,9822.54,0
2022-02-08,9859.65,9882.6,9672.25,9774.45,0
2022-02-09,9831.04,9871.35,9806.0,9865.2,0
2022-02-10,9905.79,9926.7,9828.2,9912.35,0
2022-02-11,9832.9,9836.15,9734.45,9751.65,0
2022-02-14,9548.6,9578.95,9383.29,9403.45,0
2022-02-15,9442.95,9658.5,9340.0,9649.0,0
2022-02-16,9710.65,9746.54,9632.45,9654.6,0
2022-02-17,9700.04,9722.95,9608.15,9628.6,0
2022-02-18,9587.85,9648.45,9564.35,9574.6,0
2022-02-21,9524.65,9558.25,9407.35,9460.54,0
2022-02-22,9229.5,9392.65,9228.54,9365.35,0
2022-02-23,9431.54,9482.1,9386.35,9399.9,0
2022-03-04,9148.2,9171.2,9026.1,9055.1,0
2022-03-07,8868.6,8891.7,8762.35,8843.75,0
2022-03-08,8823.45,8952.2,8768.25,8942.45,0
2022-03-09,9007.85,9155.1,8970.7,9122.9,0
2022-03-10,9333.9,9340.29,9191.04,9251.75,0
2022-03-11,9232.7,9312.6,9204.0,9296.25,0
2022-03-14,9311.65,9375.95,9258.0,9364.29,0
2022-03-15,9394.9,9414.5,9221.4,9270.25,0
2022-03-16,9384.35,9437.9,9364.5,9430.5,0
2022-03-17,9549.1,9591.35,9534.85,9571.7,0
2022-03-21,9616.0,9623.54,9515.95,9524.29,0
2022-03-22,9538.45,9591.95,9457.15,9583.79,0
2022-03-23,9641.79,9662.0,9556.65,9573.54,0
2022-03-24,9528.45,9612.7,9526.4,9589.15,0
2022-03-25,9636.25,9639.9,9528.29,9558.4,0
2022-03-28,9587.65,9593.35,9466.6,9555.1,0
2022-03-29,9601.25,9622.5,9565.9,9611.7,0
2022-03-30,9689.15,9718.65,9659.6,9699.29,0
2022-03-31,9724.45,9754.54,9701.9,9712.95,0
2022-04-01,9718.9,9862.54,9715.0,9850.25,0
2022-04-04,9916.95,10032.65,9913.79,10027.95,0
2022-04-05,10073.29,10116.1,10036.0,10072.45,0
2022-04-06,10038.4,10097.25,10019.95,10061.79,0
2022-04-07,10057.45,10102.5,9971.0,9985.95,0
2022-04-08,10039.2,10102.2,9998.29,10075.54,0
2022-04-11,10086.7,10120.95,10067.29,10085.75,0
2022-04-12,10068.04,10068.04,9897.4,9961.29,0
2022-04-13,10018.2,10045.0,9949.1,9955.54,0
2022-04-18,9853.1,9863.65,9763.5,9830.15,0
2022-04-19,9890.4,9917.2,9621.95,9696.7,0
2022-04-20,9750.35,9813.95,9712.35,9759.04,0
2022-04-21,9828.35,9896.7,9821.6,9885.95,0
2022-04-22,9827.2,9883.65,9788.35,9800.9,0
2022-04-25,9716.75,9716.75,9611.79,9640.1,0
2022-04-26,9736.29,9786.29,9713.7,9776.9,0
2022-04-27,9712.79,9736.79,9632.7,9692.79,0
2022-04-28,9775.1,9798.9,9683.95,9773.85,0
2022-04-29,9826.5,9842.1,9664.2,9687.6,0
2022-05-02,9603.29,9647.85,9569.0,9640.65,0
2022-05-04,9670.7,9691.15,9388.65,9421.2,0
2022-05-05,9517.1,9547.35,9394.1,9410.7,0
2022-05-06,9252.4,9275.25,9183.15,9237.54,0
2022-05-09,9152.65,9177.54,9045.7,9113.04,0
2022-05-10,9091.0,9180.15,8972.4,8993.35,0
2022-05-11,9017.04,9051.95,8768.79,8901.25,0
2022-05-12,8824.85,8832.45,8656.45,8713.95,0
2022-05-13,8822.6,8911.85,8724.54,8746.79,0
2022-05-16,8797.4,8856.65,8719.4,8828.7,0
2022-05-17,8884.35,9073.75,8868.5,9062.85,0
2022-05-18,9108.95,9159.75,9044.5,9063.85,0
2022-05-19,8866.79,8913.65,8808.75,8830.85,0
2022-05-20,8963.04,9048.35,8956.0,9041.4,0
2022-05-23,9072.15,9106.6,8984.85,8998.35,0
2022-05-24,9018.5,9035.29,8910.1,8930.6,0
2022-05-25,8966.65,8977.75,8775.15,8779.75,0
2022-05-26,8818.45,8889.35,8664.25,8868.65,0
2022-05-27,8949.54,8974.1,8902.1,8966.9,0
2022-05-30,9066.6,9161.9,9060.79,9157.0,0
2022-05-31,9139.04,9218.79,9120.95,9162.2,0
2022-06-01,9179.45,9222.25,9114.7,9164.65,0
2022-06-02,9155.65,9224.4,9138.0,9216.54,0
2022-06-03,9291.35,9304.35,9132.04,9141.15,0
2022-06-06,9123.45,9133.79,9032.25,9116.35,0
2022-06-07,9073.4,9079.25,9012.35,9046.95,0
2022-06-08,9075.35,9104.75,8982.29,9017.79,0
2022-06-09,8975.9,9068.9,8956.6,9061.9,0
2022-06-10,8970.04,8998.0,8940.6,8954.5,0
2022-06-13,8790.4,8793.5,8669.75,8699.95,0
2022-06-14,8649.45,8764.45,8642.65,8677.5,0
2022-06-15,8704.1,8727.9,8676.54,8688.85,0
2022-06-16,8775.79,8787.1,8466.0,8482.85,0
2022-06-17,8433.25,8495.04,8348.25,8415.04,0
2022-06-20,8430.95,8446.35,8254.5,8317.75,0
2022-06-21,8377.5,8544.85,8367.29,8529.35,0
2022-06-22,8495.25,8498.04,8400.54,8411.75,0
2022-06-23,8434.54,8528.85,8400.4,8500.45,0
2022-06-24,8561.54,8616.4,8555.25,8608.0,0
2022-06-27,8723.75,8734.4,8691.75,8700.5,0
2022-06-28,8669.95,8721.4,8625.15,8712.45,0
2022-06-29,8631.45,8704.54,8623.2,8680.4,0
2022-06-30,8683.15,8730.5,8634.9,8654.6,0
2022-07-01,8626.45,8680.1,8540.45,8665.7,0
2022-07-04,8664.95,8722.79,8640.45,8715.6,0
2022-07-05,8754.2,8816.29,8700.6,8714.15,0
2022-07-06,8725.04,8826.2,8690.1,8817.79,0
2022-07-07,8886.54,8921.25,8861.04,8915.1,0
2022-07-08,8980.1,8980.54,8915.29,8948.35,0
2022-07-11,8919.29,9015.45,8907.6,9005.35,0
2022-07-12,8972.1,9005.75,8933.6,8946.15,0
2022-07-13,8989.54,9005.95,8921.2,8929.75,0
2022-07-14,8954.6,8968.65,8850.4,8905.25,0
2022-07-15,8938.6,8967.6,8896.25,8959.65,0
2022-07-18,9023.1,9091.1,9020.04,9086.0,0
2022-07-19,9056.4,9149.4,9055.25,9140.04,0
2022-07-20,9239.7,9247.9,9184.45,9200.25,0
2022-07-21,9211.54,9287.4,9190.9,9278.29,0
2022-07-22,9315.95,9329.9,9275.65,9313.1,0
2022-07-25,9302.79,9317.9,9247.7,9280.45,0
2022-07-26,9284.79,9286.2,9176.1,9188.15,0
2022-07-27,9180.1,9256.35,9157.35,9250.65,0
2022-07-28,9314.15,9368.0,9287.25,9361.54,0
2022-07-29,9434.15,9499.1,9418.75,9490.45,0
2022-08-01,9542.2,9626.29,9495.5,9619.6,0
2022-08-02,9613.04,9668.1,9573.79,9650.85,0
2022-08-03,9657.1,9671.7,9559.1,9635.95,0
2022-08-04,9680.95,9705.5,9509.75,9644.54,0
2022-08-05,9672.85,9696.15,9634.9,9650.7,0
2022-08-08,9660.5,9709.2,9625.7,9698.0,0
2022-08-10,9724.85,9727.7,9650.7,9686.2,0
2022-08-11,9770.25,9775.29,9739.65,9755.45,0
2022-08-12,9764.15,9802.6,9743.4,9788.25,0
2022-08-16,9840.45,9889.25,9828.95,9884.15,0
2022-08-17,9917.95,9954.25,9909.5,9941.1,0
2022-08-18,9935.45,9971.79,9918.1,9959.6,0
2022-08-19,9978.75,9992.79,9830.15,9849.0,0
2022-08-22,9819.6,9820.04,9693.2,9706.04,0
2022-08-23,9635.75,9799.0,9631.79,9777.0,0
2022-08-24,9769.54,9831.95,9763.75,9825.0,0
2022-08-25,9873.5,9903.75,9799.9,9816.6,0
2022-08-26,9873.79,9908.15,9835.29,9856.6,0
2022-08-29,9616.25,9780.6,9614.5,9759.2,0
2022-08-30,9828.2,9967.95,9826.1,9961.04,0
2022-09-01,9870.04,9973.15,9868.95,9923.54,0
2022-09-02,9969.04,9988.9,9909.25,9920.0,0
2022-09-05,9941.79,9998.5,9939.1,9987.65,0
2022-09-06,10027.5,10054.5,9961.95,10007.7,0
2022-09-07,9959.79,10041.45,9948.29,10035.4,0
2022-09-08,10111.45,10122.25,10064.7,10106.25,0
2022-09-09,10173.15,10176.29,10093.6,10119.35,0
2022-09-12,10164.04,10210.0,10161.4,10197.9,0
2022-09-13,10254.79,10260.65,10229.6,10241.04,0
2022-09-14,10090.35,10250.95,10090.35,10221.35,0
2022-09-15,10266.04,10294.1,10177.65,10204.95,0
2022-09-16,10183.95,10193.54,9935.79,9975.95,0
2022-09-19,9992.4,10031.6,9890.7,9981.65,0
2022-09-20,10065.6,10155.45,10059.9,10101.6,0
2022-09-21,10101.04,10146.0,10004.5,10032.2,0
2022-09-22,9992.04,10067.45,9955.95,10038.35,0
2022-09-23,10040.7,10063.0,9833.6,9848.35,0
2022-09-28,9542.29,9643.6,9514.95,9551.4,0
2022-10-07,9870.75,9888.7,9811.55,9874.15,0
2022-10-10,9766.1,9838.9,9736.1,9813.5,0
2022-10-11,9835.8,9836.8,9642.6,9661.55,0
2022-10-12,9688.35,9733.7,9618.95,9724.0,0
2022-10-13,9717.4,9732.45,9631.85,9662.15,0
2022-10-14,9812.8,9825.05,9687.9,9697.45,0
2022-10-17,9677.3,9751.75,9623.7,9743.25,0
2022-10-18,9806.9,9843.95,9805.9,9837.35,0
2022-10-19,9875.0,9896.3,9826.2,9844.3,0
2022-10-20,9801.6,9870.2,9779.8,9860.7,0
2022-10-21,9890.9,9909.0,9804.0,9830.3,0
2022-10-24,9927.75,9939.7,9894.6,9906.8,0
2022-10-25,9934.6,9935.2,9870.55,9888.15,0
2022-10-27,9939.95,9957.25,9898.8,9941.75,0
2022-10-28,9957.6,9966.4,9891.85,9918.35,0
2022-10-31,9972.15,10026.8,9969.35,10022.05,0
2022-11-01,10067.8,10090.75,10039.45,10085.3,0
2022-11-02,10099.45,10109.4,10053.2,10068.7,0
2022-11-03,10017.9,10087.95,10014.35,10068.3,0
2022-11-04,10083.05,10106.3,10057.75,10096.15,0
2022-11-07,10148.2,10173.15,10094.75,10158.15,0
2022-11-09,10200.5,10201.35,10101.35,10120.45,0
2022-11-10,10080.0,10097.7,9990.15,10027.85,0
2022-11-11,10146.15,10162.25,10107.85,10124.4,0
2022-11-14,10139.6,10146.8,10109.25,10133.4,0
2022-11-15,10152.15,10159.95,10110.3,10152.15,0
2022-11-16,10157.95,10168.75,10088.1,10123.3,0
2022-11-17,10107.5,10124.5,10073.4,10086.65,0
2022-11-18,10110.45,10119.2,10005.0,10052.0,0
2022-11-21,10039.35,10046.3,9997.45,10013.5,0
2022-11-22,10028.15,10047.0,10004.45,10040.45,0
2022-11-23,10078.85,10086.25,10056.7,10068.0,0
2022-11-24,10101.2,10156.25,10093.15,10144.95,0
2022-11-25,10170.25,10204.1,10151.6,10193.95,0
2022-11-28,10178.55,10261.0,10160.7,10250.65,0
2022-11-29,10256.15,10281.65,10238.35,10249.4,0
2022-11-30,10263.85,10353.1,10258.55,10330.2,0
2022-12-01,10390.95,10403.25,10354.25,10375.55,0
2022-12-02,10369.95,10390.1,10346.7,10386.0,0
2022-12-05,10413.9,10416.35,10350.1,10395.7,0
2022-12-06,10366.45,10385.15,10341.7,10364.5,0
2022-12-07,10375.5,10387.55,10306.55,10323.05,0
2022-12-08,10340.1,10367.5,10326.95,10362.7,0
2022-12-09,10401.65,10404.75,10232.6,10292.4,0
2022-12-12,10271.75,10320.05,10215.0,10314.75,0
2022-12-13,10344.95,10370.95,10322.5,10365.45,0
2022-12-14,10402.6,10427.65,10390.4,10414.4,0
2022-12-15,10405.95,10426.25,10298.85,10315.35,0
2022-12-16,10273.1,10328.5,10197.65,10213.9,0
2022-12-19,10234.7,10282.65,10190.6,10277.45,0
2022-12-20,10252.95,10265.75,10170.3,10258.3,0
2022-12-21,10292.4,10320.1,10084.25,10106.95,0
2022-12-22,10153.65,10181.95,9969.85,10016.4,0
2022-12-23,9927.7,9954.85,9694.9,9712.4,0
2022-12-26,9717.95,9946.9,9660.9,9919.6,0
2022-12-27,9977.9,10028.0,9916.35,10008.6,0
2022-12-28,9998.0,10043.15,9965.8,10023.9,0
2022-12-29,9986.2,10067.05,9942.5,10050.5,0
2022-12-30,10102.35,10133.2,10042.7,10058.75,0
2023-01-02,10082.3,10124.4,10050.4,10116.6,0
2023-01-03,10121.75,10148.65,10103.15,10137.0,0
2023-01-04,10145.85,10155.6,10020.5,10035.65,0
2023-01-05,10071.2,10081.2,9974.2,10038.6,0
2023-01-06,10049.85,10053.75,9929.85,9964.4,0
2023-01-09,10027.05,10076.25,10010.5,10059.55,0
2023-01-10,10073.95,10074.75,9950.7,9991.1,0
2023-01-11,10008.2,10029.65,9957.1,9977.45,0
2023-01-12,10001.2,10012.95,9919.8,9966.25,0
2023-01-13,9981.55,10012.65,9930.3,9998.95,0
2023-01-16,10030.6,10050.5,9963.1,9976.95,0
2023-01-17,9991.45,10019.4,9951.1,10010.85,0
2023-01-18,10025.7,10057.5,10000.75,10048.0,0
2023-01-19,10022.95,10041.85,9999.25,10021.2,0
2023-01-20,10029.55,10033.9,9961.05,9969.0,0
2023-01-23,10004.8,10005.45,9969.95,9992.05,0
2023-01-24,10018.15,10025.55,9961.1,9972.35,0
2023-01-25,9959.15,9961.25,9823.7,9844.95,0
2023-01-27,9846.95,9855.4,9593.95,9665.8,0
2023-01-30,9633.05,9730.0,9555.25,9650.85,0
2023-01-31,9682.6,9777.4,9622.2,9759.35,0
2023-02-01,9834.15,9903.7,9544.6,9686.6,0
2023-02-02,9637.55,9739.85,9603.45,9694.6,0
2023-02-03,9731.7,9744.7,9605.35,9736.5,0
2023-02-06,9731.25,9753.5,9698.4,9742.95,0
2023-02-07,9756.8,9767.3,9686.85,9722.15,0
2023-02-08,9738.75,9812.65,9735.05,9802.9,0
2023-02-09,9812.1,9817.3,9761.1,9799.9,0
2023-02-10,9778.95,9819.65,9771.15,9807.6,0
2023-02-13,9807.45,9811.15,9707.6,9715.4,0
2023-02-14,9732.55,9742.65,9679.85,9726.7,0
2023-02-15,9708.9,9779.8,9702.4,9771.25,0
2023-02-16,9808.35,9843.05,9802.65,9817.2,0
2023-02-17,9790.5,9818.15,9749.75,9767.4,0
2023-02-20,9785.3,9791.35,9726.05,9733.85,0
2023-02-21,9758.5,9763.35,9701.6,9712.55,0
2023-02-22,9676.35,9683.15,9566.1,9586.6,0
2023-02-23,9597.25,9611.65,9514.15,9571.85,0
2023-02-24,9606.45,9625.8,9533.4,9549.65,0
2023-02-27,9535.5,9539.15,9429.85,9484.2,0
2023-02-28,9494.5,9515.45,9455.75,9487.75,0
2023-03-01,9508.45,9598.7,9505.75,9593.8,0
2023-03-02,9595.05,9604.25,9549.6,9556.4,0
2023-03-03,9612.05,9678.3,9608.1,9656.1,0
2023-03-06,9703.15,9771.6,9700.6,9731.4,0
2023-03-08,9705.4,9767.05,9672.35,9758.75,0
2023-03-09,9778.2,9784.75,9683.2,9694.45,0
2023-03-10,9629.1,9630.25,9560.35,9618.2,0
2023-03-13,9612.1,9648.95,9432.25,9455.9,0
2023-03-14,9462.8,9477.95,9355.85,9389.35,0
2023-03-15,9456.15,9482.35,9364.9,9377.45,0
2023-03-16,9376.0,9402.85,9270.6,9367.7,0
2023-03-17,9434.05,9454.95,9372.85,9424.55,0
2023-03-20,9409.15,9425.15,9280.85,9350.6,0
2023-03-21,9391.8,9418.75,9369.4,9406.85,0
2023-03-22,9443.35,9465.8,9426.85,9441.95,0
2023-03-23,9420.6,9453.9,9399.65,9406.85,0
2023-03-24,9409.2,9425.0,9294.1,9308.5,0
2023-03-27,9322.35,9328.35,9250.85,9265.2,0
2023-03-28,9279.8,9283.75,9201.2,9224.4,0
2023-03-29,9225.9,9352.05,9225.9,9335.95,0
2023-03-31,9392.0,9484.55,9390.95,9466.8,0
2023-04-03,9511.2,9513.15,9470.65,9507.1,0
2023-04-05,9522.0,9572.4,9514.0,9566.5,0
2023-04-06,9567.15,9625.2,9545.2,9611.5,0
2023-04-10,9640.3,9652.75,9612.6,9633.35,0
2023-04-11,9671.65,9698.85,9649.15,9680.9,0
2023-04-12,9703.25,9733.05,9687.35,9728.45,0
2023-04-13,9736.7,9754.0,9701.25,9742.3,0
2023-04-17,9744.55,9744.55,9661.05,9730.1,0
2023-04-18,9756.45,9762.7,9709.8,9737.35,0
2023-04-19,9746.2,9754.25,9705.5,9718.1,0
2023-04-20,9737.05,9752.9,9711.75,9724.55,0
2023-04-21,9740.45,9742.85,9670.2,9708.35,0
2023-04-24,9739.45,9762.35,9703.15,9756.55,0
2023-04-25,9768.15,9791.5,9749.55,9772.95,0
2023-04-26,9773.75,9806.55,9755.8,9801.8,0
2023-04-27,9810.45,9859.45,9804.55,9854.2,0
2023-04-28,9882.85,9959.65,9867.85,9951.6,0
2023-05-02,9993.95,10031.45,9985.6,10010.7,0
2023-05-03,9998.8,10028.8,9979.75,10006.95,0
2023-05-04,10017.7,10095.85,10014.6,10088.8,0
2023-05-05,10059.15,10088.15,10004.35,10013.85,0
2023-05-08,10046.85,10113.85,10043.6,10105.7,0
2023-05-09,10133.8,10159.15,10081.85,10095.3,0
2023-05-10,10119.5,10133.5,10061.2,10126.1,0
2023-05-11,10161.8,10177.45,10139.5,10153.05,0
2023-05-12,10154.25,10159.6,10105.15,10137.6,0
2023-05-15,10151.1,10211.0,10130.4,10191.8,0
2023-05-16,10219.5,10233.3,10163.05,10172.0,0
2023-05-17,10185.25,10195.35,10108.5,10151.8,0
2023-05-18,10201.05,10207.25,10097.15,10106.95,0
2023-05-19,10130.2,10130.55,10037.8,10123.65,0
2023-05-22,10122.4,10188.5,10099.75,10181.05,0
2023-05-23,10210.45,10240.15,10201.55,10209.85,0
2023-05-24,10196.55,10246.3,10177.55,10200.9,0
2023-05-25,10201.3,10236.7,10185.75,10228.7,0
2023-05-26,10250.85,10316.7,10240.0,10310.1,0
2023-05-29,10367.75,10373.85,10341.75,10353.5,0
2023-05-30,10364.1,10389.25,10347.1,10371.9,0
2023-05-31,10360.0,10392.7,10330.05,10380.2,0
2023-06-01,10403.45,10434.0,10388.35,10398.25,0
2023-06-02,10438.45,10456.25,10421.0,10437.3,0
2023-06-05,10485.15,10500.95,10463.1,10468.5,0
2023-06-06,10482.95,10499.4,10443.55,10489.85,0
2023-06-07,10531.4,10591.8,10525.8,10586.5,0
2023-06-08,10604.3,10618.3,10516.4,10526.9,0
2023-06-09,10548.8,10556.15,10495.3,10505.0,0
2023-06-12,10533.95,10558.5,10504.65,10550.45,0
2023-06-13,10579.0,10641.85,10578.5,10636.1,0
2023-06-14,10663.65,10667.7,10633.15,10662.2,0
2023-06-15,10681.3,10708.3,10647.35,10661.0,0
2023-06-16,10695.75,10761.15,10691.1,10742.5,0
2023-06-19,10782.15,10796.8,10719.65,10733.1,0
2023-06-20,10739.4,10782.55,10699.95,10774.3,0
2023-06-21,10813.25,10839.9,10785.6,10805.55,0
2023-06-22,10821.65,10828.3,10720.3,10732.5,0
2023-06-23,10729.35,10732.4,10621.5,10633.8,0
2023-06-26,10639.5,10694.55,10618.3,10685.85,0
2023-06-27,10723.1,10753.3,10716.05,10747.35,0
2023-06-28,10797.55,10818.75,10780.7,10807.9,0
2023-06-30,10854.45,10898.95,10844.0,10895.0,0
2023-07-03,10942.25,10968.45,10940.25,10959.8,0
2023-07-04,11006.55,11010.3,10936.25,10972.35,0
2023-07-05,10990.2,11019.95,10968.65,11012.85,0
2023-07-06,11020.75,11090.75,11015.6,11086.95,0
2023-07-07,11069.45,11101.8,10997.0,11011.6,0
2023-07-10,11049.35,11051.05,10977.5,10992.85,0
2023-07-11,11030.2,11091.8,11023.95,11066.5,0
2023-07-12,11100.4,11111.05,11071.6,11082.05,0
2023-07-13,11135.8,11159.65,11029.5,11049.6,0
2023-07-14,11099.0,11167.2,11079.0,11156.3,0
2023-07-17,11193.5,11232.9,11179.75,11226.2,0
2023-07-18,11266.5,11272.6,11168.65,11207.6,0
2023-07-19,11240.85,11274.1,11223.7,11269.05,0
2023-07-20,11283.9,11323.75,11254.8,11317.4,0
2023-07-21,11263.7,11298.15,11244.6,11260.4,0
2023-07-24,11281.75,11298.05,11237.95,11247.4,0
2023-07-25,11288.4,11292.25,11232.7,11270.35,0
2023-07-26,11305.85,11339.2,11294.2,11317.1,0
2023-07-27,11361.35,11374.7,11271.4,11299.0,0
2023-07-28,11315.45,11338.2,11286.85,11330.2,0
2023-07-31,11355.35,11430.2,11340.15,11421.6,0
2023-08-01,11453.7,11460.55,11407.7,11424.1,0
2023-08-02,11405.45,11411.55,11212.1,11289.85,0
2023-08-03,11269.85,11314.6,11196.95,11255.8,0
2023-08-04,11307.95,11354.55,11304.25,11333.55,0
2023-08-07,11379.3,11384.4,11342.5,11377.85,0
2023-08-08,11406.7,11411.75,11330.6,11382.9,0
2023-08-09,11400.0,11430.35,11351.25,11424.95,0
2023-08-10,11431.5,11442.95,11364.25,11391.1,0
2023-08-11,11420.6,11422.2,11335.75,11345.7,0
2023-08-14,11329.15,11331.0,11194.05,11311.4,0
2023-08-16,11286.85,11344.9,11256.95,11335.15,0
2023-08-17,11347.7,11365.1,11311.0,11322.45,0
2023-08-18,11309.85,11332.5,11271.05,11293.85,0
2023-08-21,11319.05,11376.95,11309.75,11367.15,0
2023-08-22,11397.55,11431.0,11392.6,11424.3,0
2023-08-23,11459.2,11489.05,11449.65,11467.0,0
2023-08-24,11531.1,11549.35,11451.5,11460.05,0
2023-08-25,11428.6,11457.45,11358.85,11393.9,0
2023-08-28,11432.8,11465.75,11405.85,11440.9,0
2023-08-29,11481.3,11492.85,11465.2,11486.1,0
2023-08-30,11545.5,11571.6,11528.95,11536.45,0
2023-08-31,11568.2,11581.9,11515.65,11546.8,0
2023-09-01,11565.95,11652.6,11556.15,11643.5,0
2023-09-04,11705.2,11738.1,11643.5,11729.7,0
